QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NIDLIJIB_04032	COG3226	442459	1.89e-13	22.772	YbjK	DNA-binding transcriptional regulator YbjK	K	Transcription
NIDLIJIB_04033	COG1566	441174	4.89e-73	37.908	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
NIDLIJIB_04034	COG1131	440746	1.23e-110	45.868	RbbA	Ribosome-associated ATPase or ATPase component of an ABC-type multidrug transport system	J	Translation, ribosomal structure and biogenesis
NIDLIJIB_04035	COG0842	440604	4.26e-43	40.0	YadH	ABC-type multidrug transport system, permease component	V	Defense mechanisms
NIDLIJIB_04036	COG0842	440604	1.29e-55	37.056	YadH	ABC-type multidrug transport system, permease component	V	Defense mechanisms
NIDLIJIB_04038	COG3568	442789	5.47e-44	25.397	ElsH	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family	R	General function prediction only
NIDLIJIB_04039	COG1502	441111	2.74e-114	37.26	Cls	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	I	Lipid transport and metabolism
NIDLIJIB_04040	COG0392	440161	2.6e-43	32.472	AglD2	Predicted membrane flippase AglD2/YbhN, UPF0104 family	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04041	COG0670	440434	2.91e-07	23.923	YbhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	P	Inorganic ion transport and metabolism
NIDLIJIB_04042	COG0670	440434	3.13e-76	45.833	YbhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	P	Inorganic ion transport and metabolism
NIDLIJIB_04043	COG0314	440083	1.06e-75	53.147	MoaE	Molybdopterin synthase catalytic subunit MoaE	H	Coenzyme transport and metabolism
NIDLIJIB_04044	COG1977	441580	3.96e-30	41.463	MoaD	Molybdopterin synthase sulfur carrier subunit MoaD	H	Coenzyme transport and metabolism
NIDLIJIB_04045	COG0315	440084	2.83e-103	63.399	MoaC	Molybdenum cofactor biosynthesis enzyme MoaC	H	Coenzyme transport and metabolism
NIDLIJIB_04046	COG0521	440287	1.86e-83	50.296	MoaB	Molybdopterin adenylyltransferase MoaB/MogA	H	Coenzyme transport and metabolism
NIDLIJIB_04047	COG2896	442141	3.52e-171	42.121	MoaA	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)	H	Coenzyme transport and metabolism
NIDLIJIB_04048	COG0391	440160	2.02e-118	40.0	CofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	G	Carbohydrate transport and metabolism
NIDLIJIB_04049	COG0556	440322	0.0	70.075	UvrB	Excinuclease UvrABC helicase subunit UvrB	L	Replication, recombination and repair
NIDLIJIB_04050	COG0132	439902	1.75e-116	47.982	BioD	Dethiobiotin synthetase	H	Coenzyme transport and metabolism
NIDLIJIB_04051	COG2226	441828	1.15e-36	32.624	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	H	Coenzyme transport and metabolism
NIDLIJIB_04052	COG0156	439926	1.75e-171	48.333	BioF	7-keto-8-aminopelargonate synthetase or related enzyme	H	Coenzyme transport and metabolism
NIDLIJIB_04053	COG0502	440268	0.0	51.447	BioB	Biotin synthase or related enzyme	H	Coenzyme transport and metabolism
NIDLIJIB_04054	COG0161	439931	0.0	45.045	BioA	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	H	Coenzyme transport and metabolism
NIDLIJIB_04055	COG1881	441485	1.48e-78	45.912	YbhB	Uncharacterized protein, putative kinase inhibitor, PEBP/RKIP/YbhB/UPF0098 family	R	General function prediction only
NIDLIJIB_04056	COG2963	442203	8.12e-17	50.0	InsE	Transposase InsE and inactivated derivatives	X	Mobilome: prophages, transposons
NIDLIJIB_04057	COG2801	442053	2.93e-25	31.193	InsO	Transposase InsO of transposable element IS3, Rve (retroviral integrase) family	X	Mobilome: prophages, transposons
NIDLIJIB_04058	COG2207	441809	4.9e-16	34.211	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NIDLIJIB_04060	COG0841	440603	0.006	31.481	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
NIDLIJIB_04064	COG1192	440805	6.96e-19	25.41	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
NIDLIJIB_04065	COG1215	440828	2.35e-47	22.857	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	N	Cell motility
NIDLIJIB_04067	COG3405	442632	9.95e-129	40.909	BcsZ	Endo-1,4-beta-D-glucanase Y	G	Carbohydrate transport and metabolism
NIDLIJIB_04068	COG2956	442196	1.49e-32	23.188	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04069	COG5001	444025	3.31e-117	39.578		Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	T	Signal transduction mechanisms
NIDLIJIB_04070	COG1301	440912	1.12e-165	46.829	GltP	Na+/H+-dicarboxylate symporter	C	Energy production and conversion
NIDLIJIB_04071	COG0612	440377	1.86e-35	20.172	PqqL	Predicted Zn-dependent peptidase, M16 family	R	General function prediction only
NIDLIJIB_04072	COG0524	440290	7.69e-77	34.069	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
NIDLIJIB_04073	COG2200	441802	4.32e-31	25.101	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
NIDLIJIB_04074	COG2982	442221	3.49e-127	32.904	AsmA	Outer membrane assembly factor AsmA	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04075	COG2271	441872	7.29e-22	24.272	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
NIDLIJIB_04076	COG1295	440906	7.16e-55	21.951	BrkB	Putative virulence factor, BrkB/YihY/UPF0761 family	S	Function unknown
NIDLIJIB_04077	COG0583	440348	1.05e-64	34.783	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NIDLIJIB_04078	COG2197	441799	1.46e-21	47.273	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
NIDLIJIB_04079	COG1626	441233	0.0	61.503	TreA	Neutral trehalase	G	Carbohydrate transport and metabolism
NIDLIJIB_04080	COG1858	441463	5.13e-143	46.831	MauG	Cytochrome c peroxidase	O	Posttranslational modification, protein turnover, chaperones
NIDLIJIB_04081	COG2161	441764	6.97e-09	38.235	StbD	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	V	Defense mechanisms
NIDLIJIB_04082	COG1405	441015	0.003	27.027	SUA7	Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB	K	Transcription
NIDLIJIB_04084	COG0047	439817	1.92e-71	44.872	PurL2	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	F	Nucleotide transport and metabolism
NIDLIJIB_04085	COG0642	440407	3.59e-60	28.354	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NIDLIJIB_04087	COG2204	441806	0.0	46.991	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NIDLIJIB_04088	COG0347	440116	1.12e-70	74.107	GlnK	Nitrogen regulatory protein PII	T	Signal transduction mechanisms
NIDLIJIB_04089	COG1018	440641	7.18e-86	35.0	Fpr	Flavodoxin/ferredoxin--NADP reductase	C	Energy production and conversion
NIDLIJIB_04090	COG0112	439882	0.0	69.249	GlyA	Glycine/serine hydroxymethyltransferase	E	Amino acid transport and metabolism
NIDLIJIB_04091	COG1940	441543	2.73e-63	29.568	NagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	G	Carbohydrate transport and metabolism
NIDLIJIB_04092	COG2956	442196	8.3e-12	24.183	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04093	COG1879	441483	3.33e-52	26.814	RbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	G	Carbohydrate transport and metabolism
NIDLIJIB_04094	COG1129	440745	0.0	43.558	MglA	ABC-type sugar transport system, ATPase component	G	Carbohydrate transport and metabolism
NIDLIJIB_04095	COG1172	440785	1.46e-93	47.484	AraH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	G	Carbohydrate transport and metabolism
NIDLIJIB_04096	COG1063	440683	1.76e-104	33.711	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	E	Amino acid transport and metabolism
NIDLIJIB_04097	COG2017	441620	9.29e-66	26.623	GalM	Galactose mutarotase or related enzyme	G	Carbohydrate transport and metabolism
NIDLIJIB_04098	COG4771	443803	9.03e-50	24.355	FepA	Outer membrane receptor for ferrienterochelin and colicins	P	Inorganic ion transport and metabolism
NIDLIJIB_04100	COG1109	440726	2.7e-42	28.105	ManB	Phosphomannomutase	G	Carbohydrate transport and metabolism
NIDLIJIB_04102	COG0438	440207	3.07e-05	18.182	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04104	COG2179	441782	0.000821	29.545	YqeG	Phosphatidylglycerophosphate phosphatase PgpP/YqeG or related phosphohydrolase, HAD superfamily	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04105	COG0510	440276	0.000426	22.472	CotS	Thiamine kinase or a related kinase	H	Coenzyme transport and metabolism
NIDLIJIB_04106	COG1211	440824	2.26e-05	36.364	IspD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	I	Lipid transport and metabolism
NIDLIJIB_04108	COG0362	440131	0.0	68.308	Gnd	6-phosphogluconate dehydrogenase	G	Carbohydrate transport and metabolism
NIDLIJIB_04109	COG1004	440628	6.49e-76	32.609	Ugd	UDP-glucose 6-dehydrogenase	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04110	COG3765	442979	1.12e-65	30.579	WzzB	LPS O-antigen chain length determinant protein, WzzB/FepE family	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04111	COG0139	439909	1.99e-66	53.271	HisI1	Phosphoribosyl-AMP cyclohydrolase	E	Amino acid transport and metabolism
NIDLIJIB_04112	COG0107	439877	2.04e-154	54.297	HisF	Imidazole glycerol phosphate synthase subunit HisF	E	Amino acid transport and metabolism
NIDLIJIB_04113	COG0106	439876	6.46e-112	45.679	HisA	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	E	Amino acid transport and metabolism
NIDLIJIB_04114	COG0118	439888	9.32e-108	50.51	HisH	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	E	Amino acid transport and metabolism
NIDLIJIB_04115	COG0131	439901	1.65e-105	52.459	HisB2	Imidazoleglycerol phosphate dehydratase HisB	E	Amino acid transport and metabolism
NIDLIJIB_04116	COG0079	439849	3.48e-106	37.861	HisC	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	E	Amino acid transport and metabolism
NIDLIJIB_04117	COG0141	439911	0.0	52.315	HisD	Histidinol dehydrogenase	E	Amino acid transport and metabolism
NIDLIJIB_04118	COG0040	439810	9.83e-136	46.78	HisG	ATP phosphoribosyltransferase	E	Amino acid transport and metabolism
NIDLIJIB_04119	COG2161	441764	2.8e-36	55.422	StbD	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	V	Defense mechanisms
NIDLIJIB_04120	COG4115	443291	8.52e-55	66.667		Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family	V	Defense mechanisms
NIDLIJIB_04121	COG0451	440220	1.63e-44	26.829	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04122	COG0583	440348	1.34e-45	26.042	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NIDLIJIB_04123	COG0531	440297	1.78e-76	30.162	PotE	Serine and glutamate transporter AimA/YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NIDLIJIB_04124	COG2391	441956	1.84e-05	23.571	YedE	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	R	General function prediction only
NIDLIJIB_04125	COG0425	440194	4.46e-21	32.857	TusA	Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)	J	Translation, ribosomal structure and biogenesis
NIDLIJIB_04126	COG2925	442169	0.0	65.19	SbcB	Exonuclease I (degrades ssDNA)	L	Replication, recombination and repair
NIDLIJIB_04127	COG1686	441292	8e-141	40.314	DacC	D-alanyl-D-alanine carboxypeptidase	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04128	COG3449	442672	1.8e-56	37.342	SbmC	DNA gyrase inhibitor GyrI/SbmC	L	Replication, recombination and repair
NIDLIJIB_04129	COG1289	440900	1.09e-40	28.151	AaeB	Aromatic carboxylic acid efflux pump AaeB or related transporter, AaeB/MdtO/YccS family	R	General function prediction only
NIDLIJIB_04130	COG2926	442170	1.08e-56	80.612	YeeX	Uncharacterized conserved protein YeeX, DUF496 family	S	Function unknown
NIDLIJIB_04131	COG2087	441690	2.57e-90	50.829	CobU	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	H	Coenzyme transport and metabolism
NIDLIJIB_04132	COG0368	440137	3.51e-72	45.714	CobS	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	H	Coenzyme transport and metabolism
NIDLIJIB_04133	COG2038	441641	8.18e-172	50.568	CobT	NaMN:DMB phosphoribosyltransferase	H	Coenzyme transport and metabolism
NIDLIJIB_04134	COG1376	440986	3.56e-50	44.776	ErfK	Lipoprotein-anchoring transpeptidase ErfK/SrfK	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04135	COG3415	442641	7.84e-20	33.077	Csa3	CRISPR-associated protein Csa3, CARF domain	V	Defense mechanisms
NIDLIJIB_04136	COG3613	442831	0.003	23.81	RCL	Nucleoside 2-deoxyribosyltransferase	F	Nucleotide transport and metabolism
NIDLIJIB_04137	COG3344	442573	5.95e-06	19.377	YkfC	Retron-type reverse transcriptase	X	Mobilome: prophages, transposons
NIDLIJIB_04138	COG3593	442812	4.67e-15	15.738	YbjD	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains	L	Replication, recombination and repair
NIDLIJIB_04140	COG5293	444096	4.44e-09	19.965	YydB	Uncharacterized conserved protein YydD, contains DUF2326 domain	S	Function unknown
NIDLIJIB_04142	COG1715	441321	0.00038	29.114	Mrr	Restriction endonuclease Mrr	V	Defense mechanisms
NIDLIJIB_04143	COG1715	441321	9.28e-15	28.926	Mrr	Restriction endonuclease Mrr	V	Defense mechanisms
NIDLIJIB_04144	COG4227	443371	1.64e-146	51.46	ArdC	Antirestriction protein ArdC	L	Replication, recombination and repair
NIDLIJIB_04146	COG3505	442728	2.32e-40	21.622	VirD4	Type IV secretion/DNA transfer system ATPase VirD4/TraG/TraD	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04150	COG4962	443988	9.58e-55	29.773	CpaF/TadA	Flp/Tad pilus assembly ATPase CpaF/TadA	W	Extracellular structures
NIDLIJIB_04151	COG2948	442191	3.54e-65	24.363	VirB10	Type IV secretion/DNA transfer system protein VirB10/TraF	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04152	COG3504	442727	2.56e-53	28.03	VirB9	Type IV secretion/DNA transfer system protein VirB9/TraO/TrbG/CagX	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04153	COG3736	442950	1.5e-45	33.778	VirB8	Type IV secretion/DNA transfer system core protein VirB8	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04155	COG3704	442918	1.77e-37	19.685	VirB6	Type IV secretion/DNA transfer system core protein VirB6, VirB6//TrbL family	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04158	COG3451	442674	5.17e-143	31.218	VirB4	Type IV secretion system ATPase VirB4	U	Intracellular trafficking, secretion, and vesicular transport
NIDLIJIB_04162	COG1734	441340	1.56e-05	38.235	DksA	RNA polymerase-binding transcription factor DksA	K	Transcription
NIDLIJIB_04165	COG3311	442540	2.85e-20	37.705	AlpA	DNA-binding transcriptional regulator AlpA	K	Transcription
NIDLIJIB_04166	COG3204	442437	0.003	23.881	YjiK	Uncharacterized Ca-binding beta-propeller protein YjiK	R	General function prediction only
NIDLIJIB_04167	COG1629	441236	4.18e-84	23.724	CirA	Outer membrane receptor protein, Fe transport	P	Inorganic ion transport and metabolism
NIDLIJIB_04168	COG1021	440644	0.0	54.795	EntE	EntE, 2,3-dihydroxybenzoate-AMP synthase component of non-ribosomal peptide synthetase	Q	Secondary metabolites biosynthesis, transport and catabolism
NIDLIJIB_04169	COG3208	442441	1.89e-78	39.056	GrsT	Surfactin synthase thioesterase subunit	Q	Secondary metabolites biosynthesis, transport and catabolism
NIDLIJIB_04170	COG4693	443728	3.25e-157	49.589	PchG	Oxidoreductase (NAD-binding), involved in siderophore biosynthesis	P	Inorganic ion transport and metabolism
NIDLIJIB_04171	COG3321	442550	0.0	31.464	PksD	Acyl transferase domain in polyketide synthase (PKS) enzymes	Q	Secondary metabolites biosynthesis, transport and catabolism
NIDLIJIB_04172	COG1020	440643	0.0	25.561	EntF	EntF, seryl-AMP synthase component  of non-ribosomal peptide synthetase	Q	Secondary metabolites biosynthesis, transport and catabolism
NIDLIJIB_04173	COG2207	441809	8.76e-22	29.193	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
NIDLIJIB_04174	COG1132	440747	3.91e-174	37.097	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04175	COG1132	440747	1.22e-170	36.87	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	M	Cell wall/membrane/envelope biogenesis
NIDLIJIB_04176	COG2807	442057	7.52e-07	23.237	CynX	Cyanate permease	P	Inorganic ion transport and metabolism
NIDLIJIB_04177	COG0147	439917	4.26e-97	29.032	TrpE	Anthranilate/para-aminobenzoate synthases component I	E	Amino acid transport and metabolism
NIDLIJIB_04178	COG0582	440347	3.51e-142	44.717	FimB	Integrase/recombinase, includes phage integrase	L	Replication, recombination and repair
NIDLIJIB_04179	COG0694	440458	4.34e-51	39.548	NifU	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	O	Posttranslational modification, protein turnover, chaperones
NIDLIJIB_04180	COG1040	440662	7.82e-57	39.896	ComFC	DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain	R	General function prediction only
NIDLIJIB_04181	COG0596	440361	2.15e-36	24.016	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
NIDLIJIB_04182	COG5464	444215	9.89e-92	38.065	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
NIDLIJIB_04184	COG0370	440139	0.0	43.056	FeoB	Fe2+ transporter FeoB	P	Inorganic ion transport and metabolism
NIDLIJIB_04185	COG1918	441522	4e-17	35.484	FeoA	Fe2+ transport protein FeoA	P	Inorganic ion transport and metabolism
NIDLIJIB_04186	COG2183	441786	0.0	63.874	Tex	Transcriptional accessory protein Tex/SPT6	K	Transcription
NIDLIJIB_04187	COG0782	440545	3.08e-73	45.161	GreA	Transcription elongation factor, GreA/GreB family	K	Transcription
NIDLIJIB_04188	COG0745	440508	3.12e-77	45.455	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
